MeasureID,YEAR,CO,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,RECTYPE,RECTYPENAME,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,passfail_sum,TYPEREC,TOPICREC
201400369,2014,56,2,VENTURA,2014-11-04,Port Hueneme,0,Measure,M,"Shall the ordinance be adopted to eliminate taxes on home-based businesses to promote small business growth, and increase and/or impose new taxes on other businesses for purpose of paying for general city services, such as public safety, street maintenance, beach and park maintenance and improvements, recreation programs, health and wellness programs for seniors and children, and other important community projects?",2,Business Tax,111,Revenues: Tax Repeal/Reduction/Limit,1699,2133,3832,0.44337160751565763,M,2,Fail,0,201400367,1699,2133,3832,0.44337160751565763,2,Fail,1,110
201400370,2014,19,3,LOS ANGELES,2014-03-04,La Canada Unified,0,Measure,LC,"To protect quality La Cañada schools with funds the State cannot take; continue  advanced academic programs in math/science/technology; attract/retain qualified teachers; maintain manageable class sizes; and prepare students for top  colleges/careers, shall La Cañada Unified School District renew the expiring annual school parcel tax and increase the rate by $300 (as described in the ballot pamphlet) for  seven years, with exemptions for seniors, independent oversight, no money for administrator salaries and funds under local control?",3,Property Tax,10,Education,3810,1783,5593,0.6812086536742357,T,1,PassT,0,201400368,3810,1783,5593,0.6812086536742357,1,PassT,1,10
201400371,2014,7,3,CONTRA COSTA,2014-05-06,Acalanes Union High,0,Measure,A,"In order to preserve the high quality of education in our local high schools, continue offering advanced courses in math, science, technology, music and the arts, attract and retain highly qualified teachers, and maintain manageable class sizes, shall the Acalanes Union High School District, with no increase in the current rate, continue to levy a $112 per-parcel tax with an exemption for seniors, and all money staying in our community to benefit our local high schools?",3,Property Tax,10,Education,23968,7947,31915,0.7509948300172333,T,1,PassT,0,201400369,23968,7947,31915,0.7509948300172333,1,PassT,1,10
201400372,2014,43,3,SANTA CLARA,2014-05-06,Cupertino Union Elementary,0,Measure,A,"Without increasing the current tax rates, to protect outstanding core academic programs in reading, writing, math and science, retain highly qualified teachers, provide updated classroom technology for a 21st Century education, keep libraries up-to-date, and retain music and art programs, shall Cupertino Union School District consolidate/renew its existing $250 education parcel tax, without increase, for eight years with citizen oversight, no funds for administrators’ salaries, exempt senior citizens, and all funds staying in local schools?",3,Property Tax,10,Education,17216,4648,21864,0.7874130991584339,T,1,PassT,0,201400370,17216,4648,21864,0.7874130991584339,1,PassT,1,10
201400373,2014,1,3,ALAMEDA,2014-05-06,Dublin Unified,0,Measure,B,"Without increasing the existing tax rate and to maintain high quality education for all grades by sustaining academic achievement in math, science, reading, writing, and utilizing technology; supporting engineering/medicine/biotechnology academies; attracting/retaining highly qualified teachers; and maintaining school libraries, current instructional materials/technology, shall the Dublin Unified School District renew its expiring $96 parcel tax for five years, with a senior exemption, independent oversight, no money for administrators salaries and all funds staying in Dublin schools?",3,Property Tax,10,Education,5200,1300,6500,0.8,T,1,PassT,0,201400371,5200,1300,6500,0.8,1,PassT,1,10
201400374,2014,7,3,CONTRA COSTA,2014-05-06,Lafayette Elementary,0,Measure,B,"Without increasing existing tax rates, and to preserve high quality academic programs in Lafayette elementary and middle schools in math, science, art, and music; attract and retain highly qualified teachers; keep classroom technology, science labs and instructional materials up-to-date, and maintain manageable class sizes, shall Lafayette School District extend the expiring $539 local school tax, with an exemption for seniors, an annual cost-of-living adjustment, and with all money staying in Lafayette to benefit our public schools?",2,Business Tax,10,Education,6504,2391,8895,0.7311973018549747,T,1,PassT,0,201400372,6504,2391,8895,0.7311973018549747,1,PassT,1,10
201400375,2014,21,3,MARIN,2014-05-06,Novato Unified,0,Measure,A,"To preserve quality education in Novato schools without increasing taxes and maintain stable local funding that cannot be taken by the State to: Maintain competitive science, math, engineering and other programs; Attract and retain high quality teachers; Integrate modern instructional technology to prepare students for future success. Shall Novato Unified School District renew the expiring school parcel tax at the current rate for 8 years, with an exemption for seniors, independent oversight, and no money for administrator salaries?",3,Property Tax,10,Education,11300,2670,13970,0.8088761632068718,T,1,PassT,0,201400373,11300,2670,13970,0.8088761632068718,1,PassT,1,10
201400376,2014,21,3,MARIN,2014-05-06,Reed Union Elementary,0,Measure,B,"To support excellent academic programs and high-quality, 21st-century education by: Retaining highly qualified, experienced teachers; Supporting innovative core academic programs and enhanced science, technology, engineering and math programs; Minimizing class size increases; Supporting art, music, and library programs. Shall Reed Union School District renew and increase its expiring annual education parcel tax by $138 per year for eight years, with senior exemptions, annual adjustments, no money for administrator salaries, and all funds staying in local schools?",3,Property Tax,10,Education,3249,906,4155,0.7819494584837545,T,1,PassT,0,201400374,3249,906,4155,0.7819494584837545,1,PassT,1,10
201400377,2014,41,3,SAN MATEO,2014-06-03,Bayshore Elementary,0,Measure,C,"To improve the quality of education; replace outdated heating, ventilation and air-conditioning systems; repair deteriorating plumbing systems; modernize classrooms, restrooms and school facilities; repair or replace leaky roofs; upgrade inadequate electrical systems; and improve student access to computers and modern technology; shall the Bayshore Elementary School District issue $6 million of bonds at legal interest rates, have an independent citizens’ oversight committee and have NO money used for administrative salaries or be taken by the state?",11,GO Bond,10,Education,325,71,396,0.8207070707070707,F,1,PassF,0,201400375,325,71,396,0.8207070707070707,1,PassF,10,10
201400378,2014,49,3,SONOMA,2014-06-03,Bellevue Union Elementary,0,Measure,D,"To avoid overcrowding, continue to renovate and modernize its aging schools and classrooms, build new classrooms, rehabilitate buildings and grounds, improve energy efficiency, purchase solar panels and equipment, and repair, replace, acquire, construct, and rehabilitate school facilities, shall the Bellevue Union Elementary School District be authorized to issue $12,000,000 in bonds at legal interest rates with no funds for administrator salaries and an Independent Citizens' Oversight Committee to monitor all bond expenditures?",11,GO Bond,10,Education,1314,797,2111,0.6224538133585978,F,1,PassF,0,201400376,1314,797,2111,0.6224538133585978,1,PassF,10,10
201400379,2014,48,3,SOLANO,2014-06-03,Benicia Unified,0,Measure,S,"To improve the quality of education; modernize classrooms, restrooms and school facilites; repair or replace roofs; increase student access to computers and modern technology; replace temporary portable classrooms; make health, safety and security improvements; and improve athletic fields and facilities for school and community use, shall the Benicia Unified School District issue $49,600 of bonds at legal interest rates, have an independent citisens' oversight committe and NO money used for administrative salaries or be taken my the state?",11,GO Bond,10,Education,3903,2244,6147,0.6349438750610054,F,1,PassF,0,201400377,3903,2244,6147,0.6349438750610054,1,PassF,10,10
201400380,2014,30,3,ORANGE,2014-06-03,Buena Park Elementary,0,Measure,B,"To improve student safety and security; repair/replace aging schools' old roofs, leaky plumbing and outdated wiring; upgrade school classrooms, science rooms, libraries and facilities with modern technology to meet 21st Century standards; and qualify for State matching funds, shall Buena Park School District, serving Buena Park and neighborhoods in La Palma and Fullerton, issue $71 million in bonds, at legal rates, with independent citizen oversight, no money for administrator salaries, and all money controlled locally?",11,GO Bond,10,Education,2229,1104,3333,0.6687668766876688,F,1,PassF,0,201400378,2229,1104,3333,0.6687668766876688,1,PassF,10,10
201400381,2014,43,3,SANTA CLARA,2014-06-03,Cambrian Elementary,0,Measure,I,"To reduce classroom overcrowding by providing additional classrooms, support high quality education, enhance school safety and security, update fire and earthquake safety systems, provide access to 21st century learning technology, maximize energy efficiency, repair or replace leaky windows, replace outdated heating/cooling equipment, and build/equip classrooms, facilities, and sites, shall Cambrian School District issue $39 million in bonds at legal rates with citizen oversight, annual audits, no funds for administrators' salaries and all funds staying local?",11,GO Bond,10,Education,3840,1459,5299,0.7246650311379506,F,1,PassF,0,201400379,3840,1459,5299,0.7246650311379506,1,PassF,10,10
201400382,2014,41,3,SAN MATEO,2014-06-03,Carbrillo Unified,0,Measure,B,"Without increasing the current tax rate and to continue student achievement in Coastside elementary, middle and high schools by preserving strong science, math, reading and writing programs; retaining qualified teachers and staff; maintaining updated classroom technology; and keeping all district schools open, shall Cabrillo Unified School District renew its expiring $150 education parcel tax for five years with citizen oversight, a senior citizen exemption, no funds for administrators’ salaries, and all funds staying in Coastside schools?",3,Property Tax,10,Education,4637,1917,6554,0.7075068660360085,T,1,PassT,0,201400380,4637,1917,6554,0.7075068660360085,1,PassT,1,10
201400383,2014,7,3,CONTRA COSTA,2014-06-03,Contra Costa Community College,0,Measure,E,"To upgrade educational facilities at Diablo Valley, Contra Costa, and Los Medanos Colleges, and the San Ramon and Brentwood centers, and help prepare students for jobs and college transfer by modernizing classrooms and labs, building facilities for health, medical, science, and technology training, and implementing earthquake safety, accessibility, and infrastructure improvements, shall the Contra Costa Community College District issue $450 million of bonds at legal interest rates with independent oversight, audits, and all funds spent on local sites?",11,GO Bond,10,Education,82464,60704,143168,0.5759946356727761,F,1,PassF,0,201400381,82464,60704,143168,0.5759946356727761,1,PassF,10,10
201400384,2014,37,3,SAN DIEGO,2014-06-03,Coronado Unified,0,Measure,E,"To provide modern classroom technology and facilities students need for college/career success, continue advanced programs in math, science and the arts, acquire, construct and repair classrooms/facilities/sites/equipment, permit smaller classes, and protect Coronado's quality of education, shall Coronado Unified School District issue up to $29,000,000 in bonds at legal rates, with maturities under 5 years, all bonds repaid by September 30, 2024, less than $13,200,000 outstanding at any time, independent citizen oversight, and all money staying local?",11,GO Bond,10,Education,2275,3141,5416,0.4200516986706056,F,2,FailF,0,201400382,2275,3141,5416,0.4200516986706056,2,FailF,10,10
201400385,2014,49,3,SONOMA,2014-06-03,Cotati-Rohnert Park Unified,0,Measure,B,"To protect quality education and student safety with funding that cannot be taken by the State, shall Cotati-Rohnert Park Unified School District improve classrooms, science labs and school libraries to meet modern academic and safety standards; update classroom computers, instructional technology and infrastructure; and replace outdated and inefficient heating, ventilation, electrical and plumbing systems; by issuing $80 million in bonds, at legal rates,with citizens' oversight, annual audits, no money for administrators, and all funds staying local?",11,GO Bond,10,Education,5382,3150,8532,0.630801687763713,F,1,PassF,0,201400383,5382,3150,8532,0.630801687763713,1,PassF,10,10
