MeasID,YEAR,CO#,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,RECTYPE,RECTYPENAME,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,passfail_sum,TYPEREC,TOPICREC
201800464,2018,49,2,SONOMA,2018-11-06,Sonoma,0,M,S,"To provide funding for infrastructure and general City services including, but not limited to, police, fire, emergency preparedness, streets, parks, open space, and recreation, plus affordable/workforce housing shall City of Sonoma increase the ongoing transient occupancy tax (hotel tax) rate by 2% on January 1, 2019, and authorize an additional 1% in crease by January 1, 2024 (estimated $1,125,000 annually all funds used locally), and increase the City’s appropriations limit for Fiscal Years 2018/19-2021/22 by the amount of increased tax?",9,Transient Occupancy Tax,100,General Services,4452,1119,5571,0.7991383952611739,M,1.0,Pass,0,201800456,4452,1119,5571,0.7991383952611739,1.0,Pass,1,100
201800465,2018,50,2,STANISLAUS,2018-11-06,Ceres,0,M,W,"Shall the measure adopting an ordinance authorizing the City Council of the City of Ceres to impose a business license tax at a rate of up to fifteen percent (15%) of gross receipts on cannabis businesses and dispensaries, to help fund general municipal services, be adopted?",2,Business Tax,100,General Services,7354,3735,11089,0.6631797276580395,M,1.0,Pass,0,201800457,7354,3735,11089,0.6631797276580395,1.0,Pass,1,100
201800466,2018,50,2,STANISLAUS,2018-11-06,Ceres,0,M,X,"Shall the measure making the office of the City Treasurer for the City of Ceres appointive, rather than elective, with the first appointment occurring upon the expiration of the term of the current City Treasurer, be adopted?",70,Ordinance,43,Governance: Organization,6952,3821,10773,0.6453169961941891,M,1.0,Pass,0,201800458,6952,3821,10773,0.6453169961941891,1.0,Pass,70,40
201800467,2018,50,2,STANISLAUS,2018-11-06,Modesto,0,M,F,"To increase voter participation and to conform with State law, shall the City of Modesto Charter be 
amended to (1) hold future Modesto City Schools Board of Education elections in November of even-numbered years to coincide with State/Federal elections, and; (2) allow for a one-time, one-year extension of the terms of current Board of Education members?",20,Charter Amendment,48,Governance: Elections,54803,19555,74358,0.7370155195137039,M,1.0,Pass,0,201800459,54803,19555,74358,0.7370155195137039,1.0,Pass,20,40
201800468,2018,50,2,STANISLAUS,2018-11-06,Modesto,0,M,Z,"To increase voter participation in City of Modesto elections and to conform with state law, shall the City of Modesto Charter be amended to: ( 1) change the date for the City's future, regular elections to November of even-numbered years to coincide with State/Federal elections, and; (2) allow for a one time, one-year extension of the terms of City Council members and the Mayor?",70,Ordinance,48,Governance: Elections,45521,16728,62249,0.7312727915307876,M,1.0,Pass,0,201800460,45521,16728,62249,0.7312727915307876,1.0,Pass,70,40
201800469,2018,50,2,STANISLAUS,2018-11-06,Oakdale,0,M,C,"Shall the measure adopting an ordinance authorizing the City Council of the City of Oakdale to impose a business license tax at a rate of up to fifteen percent (15%) of gross receipts on cannabis businesses and dispensaries, to help fund general municipal services, be adopted?",2,Business Tax,100,General Services,5242,2280,7522,0.6968891252326509,M,1.0,Pass,0,201800461,5242,2280,7522,0.6968891252326509,1.0,Pass,1,100
201800470,2018,50,2,STANISLAUS,2018-11-06,Patterson,0,M,Y,"Shall the measure adopting an ordinance authorizing the City Council of the City of Patterson to impose a business license tax at a rate of up to fifteen percent (15%) of gross receipts on cannabis businesses and dispensaries, to help fund general municipal services, be adopted?",2,Business Tax,100,General Services,3552,1917,5469,0.6494788809654416,M,1.0,Pass,0,201800462,3552,1917,5469,0.6494788809654416,1.0,Pass,1,100
201800471,2018,50,2,STANISLAUS,2018-11-06,Riverbank,0,M,B,"Shall the measure adopting an ordinance authorizing the City Council of the City of Riverbank to impose a business license tax at a rate of up to ten percent (10%) of gross receipts on cannabis businesses and dispensaries, to help fund general municipal services, be adopted?",2,Business Tax,100,General Services,4481,1984,6465,0.6931167826759475,M,1.0,Pass,0,201800463,4481,1984,6465,0.6931167826759475,1.0,Pass,1,100
201800472,2018,51,2,SUTTER,2018-06-05,South Yuba,0,M,Z,"Shall the order adopted on May 24, 2017 and extended on January 11, 2018 by the Local Agency Formation Commission of the County of Sutter ordering the annexation to the City of Yuba City of the territory described in that order and designated as the South Yuba City/Highway 99 Reorganization No. 337, be confirmed?",70,Ordinance,44,Governance: Incorporation/Formation/Annexation,339,768,1107,0.3062330623306233,M,2.0,Fail,0,201800464,339,768,1107,0.3062330623306233,2.0,Fail,70,40
201800473,2018,52,2,TEHAMA,2018-11-06,Red Bluff,0,M,A,"(ADVISORY) If the voters of the City of Red Bluff approve an extension of the existing transactions and use tax (“sales tax”), should the City Council continue to allocate 85% of proceeds of the continuing tax to the improvement of police and fire services and allocate the remainder to support parks, recreation and other general fund services?",30,Advisory,34,Safety: Multiple Emergency Services,2460,1025,3485,0.7058823529411765,M,1.0,Pass,0,201800465,2460,1025,3485,0.7058823529411765,1.0,Pass,30,30
201800474,2018,52,2,TEHAMA,2018-11-06,Red Bluff,0,M,A,"Shall the measure extending until March 31, 2031 the City’s existing ¼% transactions and use tax (""sales tax""), which raises approximately $900,000 annually for general fund purposes such as police and fire staffing and equipment, and enhanced recreation and park facilities, be adopted?",4,Sales Tax,112,Revenues: Tax Creation/Incr./Contin.,2314,1235,3549,0.652014652014652,M,1.0,Pass,0,201800466,2314,1235,3549,0.652014652014652,1.0,Pass,1,110
201800475,2018,54,2,TULARE,2018-11-06,Lindsay,0,M,G,"Shall an ordinance be adopted authorizing a commercial cannabis business tax in the City of Lindsay on commercial cannabis businesses up to $25 per square foot or up to 10% of gross receipts, as set by City Council, to maintain essential public safety and general City services including, but not limited to, police, drug addiction and gang prevention, park maintenance, street maintenance for Lindsay residents, generating undetermined revenue, potentially up to $500,000 to $3.5 million until repealed?",2,Business Tax,100,General Services,1059,463,1522,0.6957950065703022,M,1.0,Pass,0,201800467,1059,463,1522,0.6957950065703022,1.0,Pass,1,100
201800476,2018,54,2,TULARE,2018-11-06,Porterville,0,M,I,"Shall an ordinance be adopted to maintain police, fire, emergency response times; prevent property crimes like thefts and burglaries; maintain/increase neighborhood and school police patrols; maintain anti-gang, senior, youth services; increase after-school and library programs; address homelessness; repair potholes and streets; and other services by establishing a one cent sales tax providing approximately $6,000,000 annually until ended by voters, requiring independent audits, citizen’s oversight and all funds used for Porterville?",4,Sales Tax,100,General Services,6322,3548,9870,0.6405268490374874,M,1.0,Pass,0,201800468,6322,3548,9870,0.6405268490374874,1.0,Pass,1,100
201800477,2018,56,2,VENTURA,2018-11-06,Camarillo,0,M,E,Shall an ordinance be adopted amending Camarillo Municipal Code Chapter 2.08 to limit Members of the City Council to serving no more than three consecutive four-year terms?,70,Ordinance,45,Governance: Political Reform/Term Limits,18445,9544,27989,0.6590088963521383,M,1.0,Pass,0,201800469,18445,9544,27989,0.6590088963521383,1.0,Pass,70,40
201800478,2018,56,2,VENTURA,2018-11-06,Camarillo,0,M,M,"Shall an ordinance be adopted amending Camarillo Municipal Code Chapter 2.08 to impose a lifetime limit on service as a Member of the City Council to no more than two, four-year terms?",70,Ordinance,45,Governance: Political Reform/Term Limits,16233,11716,27949,0.5808079001037604,M,1.0,Pass,0,201800470,16233,11716,27949,0.5808079001037604,1.0,Pass,70,40
201800479,2018,56,2,VENTURA,2018-11-06,Fillmore,0,M,T,"Shall the measure known as the RESTRICTION AND REGULATION OF COMMERCIAL MEDICAL
CANNABIS CULTIVATION, which will regulate and authorize medical cannabis cultivation through a permitting process; require security including cameras, inspections, odor control, record keeping, employee background checks; and limit locations to indoor and only in industrial or commercial zones and 600 feet from schools, day care centers and youth centers, be adopted?",70,Ordinance,22,Land Use: Zoning,1923,2220,4143,0.46415640839971034,M,2.0,Fail,0,201800471,1923,2220,4143,0.46415640839971034,2.0,Fail,70,20
201800480,2018,56,2,VENTURA,2018-11-06,Ojai,0,M,J,Shall the voters repeal Measure A and return to five elected City Council members and a Mayor selected from among the five elected City Council members?,70,Ordinance,43,Governance: Organization,1176,2232,3408,0.34507042253521125,M,2.0,Fail,0,201800472,1176,2232,3408,0.34507042253521125,2.0,Fail,70,40
201800481,2018,56,2,VENTURA,2018-11-06,Ojai,0,M,K,"Shall the elected Mayor's term of office, if retained, be changed from two years to four years?",70,Ordinance,43,Governance: Organization,1156,2347,3503,0.3300028546959749,M,2.0,Fail,0,201800473,1156,2347,3503,0.3300028546959749,2.0,Fail,70,40
201800482,2018,56,2,VENTURA,2018-11-06,Oxnard,0,M,G,"To fund general City services, including public safety, recreation, repairing and improving city streets, library services and senior services, shall the City tax cannabis (marijuana) businesses at annual rates not to exceed $10.00 per canopy square foot for cultivation (adjustable for inflation), 6% of gross receipts for retail cannabis businesses, and 4% for all other cannabis businesses; which is expected to generate an estimated $1.2 to $2.5 million annually?",2,Business Tax,100,General Services,33713,8551,42264,0.7976765095589627,M,1.0,Pass,0,201800474,33713,8551,42264,0.7976765095589627,1.0,Pass,1,100
201800483,2018,56,2,VENTURA,2018-11-06,Port Hueneme,0,M,U,"To prevent elimination of the City's Police Department/maintain long-term financial viability/essential services including quick 911 response; gang, drug, crime prevention and investigations; street, storm drain, pothole and gutter repair; keep public areas clean and graffiti-free; and provide other general City services, shall the ordinance establishing a one-cent sales tax until ended by voters be adopted to provide $1,800,000 annually, requiring citizen oversight and independent audits, with all funds controlled locally?",4,Sales Tax,100,General Services,3789,1676,5465,0.6933211344922232,M,1.0,Pass,0,201800475,3789,1676,5465,0.6933211344922232,1.0,Pass,1,100
201800484,2018,56,2,VENTURA,2018-11-06,Santa Paula,0,M,N,"Shall the City of Santa Paula adopt an ordinance enacting a tax on cannabis businesses of up to $25.00 per square foot of space utilized for cannabis cultivation/processing, and up to 10% of gross receipts from the sale of cannabis and related products, potentially generating $500,000 annually for street repair, police enforcement and other unrestricted general revenue purposes, until ended by voters?",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,5053,1981,7034,0.718367927210691,M,1.0,Pass,0,201800476,5053,1981,7034,0.718367927210691,1.0,Pass,1,110
201800485,2018,56,2,VENTURA,2018-11-06,Simi Valley,0,M,Q,"Shall the measure to fund, for unrestricted general revenue purposes such as public safety, infrastructure, and streets, which taxes cannabis (marijuana) businesses at annual rates not to exceed $10.00 per canopy square foot for cultivation (adjustable for inflation), 6% of gross receipts for retail cannabis businesses, and 4% or less for all other cannabis businesses, generating an unknown amount of revenue and levied until repealed by the voters or the City Council be adopted?",2,Business Tax,112,Revenues: Tax Creation/Incr./Contin.,31171,15718,46889,0.6647827848749174,M,1.0,Pass,0,201800477,31171,15718,46889,0.6647827848749174,1.0,Pass,1,110
201800486,2018,56,2,VENTURA,2018-11-06,Simi Valley,0,M,R,"Shall the City Council allow marijuana related businesses, such as cultivation, manufacturing, distribution, testing facilities, and deliveries to operate in the City?",70,Ordinance,22,Land Use: Zoning,23609,25588,49197,0.47988698497875887,M,2.0,Fail,0,201800478,23609,25588,49197,0.47988698497875887,2.0,Fail,70,20
