MeasID,YEAR,CO,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,RECTYPE,RECTYPENAME,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,Passfail_sum,typerec,topicrec
201600851,2016,54,3,TULARE,2016-06-07,Kingsburg Elementary Charter,0,M,A,"To improve the quality of education without increasing the current tax rate; modernize classrooms, restrooms and school facilities; improve student access to computers and modern technology; make health, safety and security improvements; and upgrade P.E. fields and facilities for school and community use; shall the Kingsburg Elementary Charter School District issue $10,000,000 of bonds at legal interest rates, annual audits, have an independent citizens’ oversight committee and NO money for teacher or administrative salaries or taken by the State?",11,GO Bond,10,Education,82,78,160,0.5125,F,2,FailF,1,201600572,2216,1143,3359,0.6597201548079785,1,PassF,10,10
201600586,2016,10,3,FRESNO,2016-06-07,State Center Community College,0,M,C,"To repair/upgrade Fresno City, Clovis, Reedley Colleges, to prepare students and veterans for jobs/ university transfer by upgrading classroom buildings, labs/technology, upgrading vocational/career education programs, removing lead paint/asbestos, repairing leaky roofs, wiring, gas/sewer lines and acquiring, construct/repairing facilities, sites/equipment, shall State Center Community College District issue $485,000,000 in bonds at legal rates, no money for administrators’ salaries, audits, all funds used locally?",11,GO Bond,10,Education,104811,51559,156370,0.6702756283174522,F,1,PassF,1,201600573,120562,62244,182806,0.6595078936139952,1,PassF,10,10
201600634,2016,16,3,KINGS,2016-06-07,State Center Community College,0,M,C,"To repair/upgrade Fresno City, Clovis, Reedley Colleges, to prepare students and veterans for jobs/university transfer by upgrading classroom buildings, labs/technology, upgrading vocational/career education programs, removing leading paint/asbestos, repairing leaky roofs, wiring, gas/sewer lines and acquiring, construct/repairing facilities, sites/equipment. Shall State Center Community College District issue $485,000,000 in bonds at legal rates, no money for administrators’ salaries, audits, all funds used locally?",11,GO Bond,10,Education,88,168,256,0.34375,F,2,FailF,1,201600573,120562,62244,182806,0.6595078936139952,1,PassF,10,10
201600678,2016,20,3,MADERA,2016-06-07,State Center Community College,0,M,C,"To repair/upgrade Fresno City, Clovis, Reedley Colleges, to prepare students and veterans for jobs/university transfer by upgrading classroom buildings, labs/technology, upgrading vocational/career education programs, removing leading paint/asbestos, repairing leaky roofs, wiring, gas/sewer lines and acquiring, construct/repairing facilities, sites/equipment. Shall State Center Community College District issue $485,000,000 in bonds at legal rates, no money for administrators’ salaries, audits, all funds used locally?",11,GO Bond,10,Education,13337,9066,22403,0.5953220550819087,F,1,PassF,1,201600573,120562,62244,182806,0.6595078936139952,1,PassF,10,10
201600852,2016,54,3,TULARE,2016-06-07,State Center Community College,0,M,C,"To repair/upgrade Fresno City, Clovis, Reedley Colleges, to prepare students and veterans for jobs/ university transfer by upgrading classroom buildings, labs/technology, upgrading vocational/career education programs, removing lead paint/asbestos, repairing leaky roofs, wiring, gas/sewer lines and acquiring, construct/repairing facilities, sites/equipment, shall State Center Community College District issue $485,000,000 in bonds at legal rates, no money for administrators’ salaries, audits, all funds used locally",11,GO Bond,10,Education,2326,1451,3777,0.6158326714323538,F,1,PassF,1,201600573,120562,62244,182806,0.6595078936139952,1,PassF,10,10
201600587,2016,10,3,FRESNO,2016-11-08,Caruthers Unified,0,M,V,"To upgrade/provide additional classrooms/technology, retain/attract quality teachers by repairing outdated electrical wiring, water, sewer lines, air conditioning, fire alarms; improving cafeteria/disabled access/water conservation; providing space for music programs; removing lead paint/asbestos; constructing/equipping school facilities/sites; shall Caruthers Unified School District K-8 School Facilities Improvement District issue $6,000,000 in bonds at legal rates, requiring independent audits, citizens' oversight, no money for administrators' salaries or pensions?",11,GO Bond,10,Education,883,378,1261,0.7002379064234734,F,1,PassF,0,201600574,883,378,1261,0.7002379064234734,1,PassF,10,10
201600588,2016,10,3,FRESNO,2016-11-08,Central Unified,0,M,C,"To continue renovating, constructing and equipping existing classrooms/school facilities, building a new high school and elementary school, and to be eligible for State matching funds, shall $87,300,000 of Central Unified School District bonds, an amount previously approved by voters in 2008, be reauthorized through issuance of new bonds, with no increase in total authorized District debt, interest rates within legal limits, annual audits, citizen oversight, all funds spent on local schools and no money for administrator salaries? ",11,GO Bond,10,Education,15060,6055,21115,0.7132370352829742,F,1,PassF,0,201600575,15060,6055,21115,0.7132370352829742,1,PassF,10,10
201600589,2016,10,3,FRESNO,2016-11-08,Coalinga/Huron Joint Unified,0,M,R,"By approval of this proposition by at least 55% of the registered voters voting on the proposition, the Coalinga-Huron Joint Unified School District (the ""District"") shall be authorized to issue and sell bonds of up to $39.0 million in aggregate principal amount to provide financing for the specific school facilities projects listed in the Bond Project List below, and in order to qualify to receive State matching grant funds, subject to all of the accountability safeguards specified below. ",11,GO Bond,10,Education,2560,1381,3941,0.6495813245369195,F,1,PassF,1,201600576,13368,11979,25347,0.5273996922712747,2,FailF,10,10
201600697,2016,27,3,MONTEREY,2016-11-08,Coalinga/Huron Joint Unified,0,M,R,"To improve the quality of education with funding that cannot be taken by the state; construct, renovate, and upgrade classrooms and school buildings; provide facilities for job training/career technical education; replace deteriorating plumbing and outdated HVAC systems; repair/replace leaky roofs; and make health, safety and security improvements; shall Coalinga-Huron Joint Unified School District issue $39,000,000 of bonds at legal interest rates, with annual audits, an independent citizens' oversight committee and NO money for teacher or administrative salaries?",11,GO Bond,10,Education,5,1,6,0.8333333333333334,F,1,PassF,1,201600576,13368,11979,25347,0.5273996922712747,2,FailF,10,10
201600741,2016,35,3,SAN BENITO,2016-11-08,Coalinga/Huron Joint Unified,0,M,R,"To improve the quality of education with funding that cannot be taken by the state: construct, renovate, and upgrade classrooms and school buildings; provide facilities for job training/career technical education; replace deteriorating plumbing and outdated HVAC systems; repair/replace leaky roofs; and make health, safety and security improvements; shall Coalinga-Huron Joint Unified School District issue $39,000,000 of bonds at legal interest rates, with annual audits, an independent citizen's oversight committee and NO money for teacher or administrative salaries?",11,GO Bond,10,Education,10803,10597,21400,0.5048130841121495,F,2,FailF,1,201600576,13368,11979,25347,0.5273996922712747,2,FailF,10,10
201600590,2016,10,3,FRESNO,2016-11-08,Firebaugh-Las Deltas Joint,0,M,H,"To repair aging classrooms; remove asbestos/lead paint; upgrade school safety/security; water conservation/ recycling systems; improve agricultural education; technology, computer/science labs, vocational programs; repair, construct/retrofit classrooms, sites/equipment; maintain student health/safety and retain/attract quality teachers, shall Firebaugh-Las Deltas Unified School District issue $15,000,000 in bonds, at legal rates, requiring independent annual audits, citizens’ oversight, no administrator salaries, preventing Sacramento from taking funds, and keeping all funds local?",11,GO Bond,10,Education,1238,254,1492,0.8297587131367292,F,1,PassF,1,201600577,1335,295,1630,0.8190184049079755,1,PassF,10,10
201600680,2016,20,3,MADERA,2016-11-08,Firebaugh-Las Deltas Joint,0,M,H,"To repair aging classrooms; remove asbestos/lead paint; upgrade school safety/security; water conservation/ recycling systems; improve agricultural education; technology, computer/science labs, vocational programs; repair, construct/retrofit classrooms, sites/equipment; maintain student health/safety and retain/attract quality teachers, shall Firebaugh-Las Deltas Unified School District issue $15,000,000 in bonds, at legal rates, requiring independent annual audits, citizens’ oversight, no administrator salaries, preventing Sacramento from taking funds, and keeping all funds local?",11,GO Bond,11,Education: Bonds,97,41,138,0.7028985507246377,F,1,PassF,1,201600577,1335,295,1630,0.8190184049079755,1,PassF,10,10
