RecordID,RACEID,CO,JUR,CNTYNAME,YEAR,DATE,PLACE,CSD,OFFICE,RECODE_OFFICE,RECODE_OFFNAME,AREA,TERM,VOTE#,LAST,FIRST,BALDESIG,INCUMB,NUM_INC,CAND#,VOTES,WRITEIN,SUMVOTES,TOTVOTES,RVOTES,PERCENT,ELECTED,RUNOFF,CHECKRUNOFF,Multi_RaceID,Multi_CandID,Multi_CO,Indivtotal_votes,Multitotal_votes,Total_writein,Newtotvotes,Rindivto,Newelected
201603514,1097,10,3,FRESNO,2016,2016-11-08,Laton Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Brooks,Cindy,College Instructor,N,2,5,326,4,1679,1683,3.0,0.19370172311348782,1,0,0,201601093,201603505,1,359,3710,5,3715,3.0,1
201603515,1097,10,3,FRESNO,2016,2016-11-08,Laton Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Mello,Delbert E.,Incumbent,Y,1,5,289,4,1679,1683,4.0,0.1717171717171717,2,0,0,201601093,201603506,1,330,3710,5,3715,4.0,2
201603516,1097,10,3,FRESNO,2016,2016-11-08,Laton Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Antuna,Robert R.,Retail Manager,N,2,5,284,4,1679,1683,5.0,0.1687462863933452,2,0,0,201601093,201603507,1,308,3710,5,3715,5.0,2
201603517,1098,10,3,FRESNO,2016,2016-11-08,Mendota Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,4,Perez,Adrian,Teacher,N,2,9,774,14,4063,4077,1.0,0.18984547461368653,1,0,0,201601094,201603508,0,774,4063,14,4077,1.0,1
201603518,1098,10,3,FRESNO,2016,2016-11-08,Mendota Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,4,Flores,Lupe,Incumbent,Y,1,9,586,14,4063,4077,2.0,0.14373313711062055,1,0,0,201601094,201603509,0,586,4063,14,4077,2.0,1
201603519,1098,10,3,FRESNO,2016,2016-11-08,Mendota Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,4,Toscano,Diana,Incumbent,Y,1,9,582,14,4063,4077,3.0,0.14275202354672553,1,0,0,201601094,201603510,0,582,4063,14,4077,3.0,1
201603520,1098,10,3,FRESNO,2016,2016-11-08,Mendota Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,4,Maldonado,Isabel,Incumbent,Y,1,9,506,14,4063,4077,4.0,0.12411086583272014,1,0,0,201601094,201603511,0,506,4063,14,4077,4.0,1
201603521,1098,10,3,FRESNO,2016,2016-11-08,Mendota Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,4,Durazo,Alma,Caregiver,N,2,9,467,14,4063,4077,5.0,0.11454500858474369,2,0,0,201601094,201603512,0,467,4063,14,4077,5.0,2
201603522,1098,10,3,FRESNO,2016,2016-11-08,Mendota Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,4,Flores,Rachelle,Special Education Representative,N,2,9,462,14,4063,4077,6.0,0.11331861662987491,2,0,0,201601094,201603513,0,462,4063,14,4077,6.0,2
201603523,1098,10,3,FRESNO,2016,2016-11-08,Mendota Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,4,"Lua, Jr.",Gapo,Housing Manager,N,2,9,268,14,4063,4077,7.0,0.0657346087809664,2,0,0,201601094,201603514,0,268,4063,14,4077,7.0,2
201603524,1098,10,3,FRESNO,2016,2016-11-08,Mendota Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,4,Escobedo,Albert,No Ballot Designation,N,2,9,224,14,4063,4077,8.0,0.05494235957812117,2,0,0,201601094,201603515,0,224,4063,14,4077,8.0,2
201603525,1098,10,3,FRESNO,2016,2016-11-08,Mendota Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,4,Arias-Romero,Kevin,No Ballot Designation,N,2,9,194,14,4063,4077,9.0,0.04758400784890851,2,0,0,201601094,201603516,0,194,4063,14,4077,9.0,2
201603526,1099,10,3,FRESNO,2016,2016-11-08,Parlier Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Lopez,Carlos A.,Teacher,N,2,8,564,21,3995,4016,1.0,0.14043824701195218,1,0,0,201601095,201603517,0,564,3995,21,4016,1.0,1
201603527,1099,10,3,FRESNO,2016,2016-11-08,Parlier Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Garza,"Juan David ""J. D.""",No Ballot Designation,N,2,8,538,21,3995,4016,2.0,0.1339641434262948,1,0,0,201601095,201603518,0,538,3995,21,4016,2.0,1
201603528,1099,10,3,FRESNO,2016,2016-11-08,Parlier Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Molina,Eric,Correctional Sergeant,N,2,8,535,21,3995,4016,3.0,0.13321713147410358,2,0,0,201601095,201603519,0,535,3995,21,4016,3.0,2
201603529,1099,10,3,FRESNO,2016,2016-11-08,Parlier Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Cano,Melissa,Parent,N,2,8,501,21,3995,4016,4.0,0.12475099601593626,2,0,0,201601095,201603520,0,501,3995,21,4016,4.0,2
201603530,1099,10,3,FRESNO,2016,2016-11-08,Parlier Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Leija,Robert,Truck Driver,N,2,8,487,21,3995,4016,5.0,0.12126494023904383,2,0,0,201601095,201603521,0,487,3995,21,4016,5.0,2
201603531,1099,10,3,FRESNO,2016,2016-11-08,Parlier Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Padilla,Yared,Business Owner,N,2,8,485,21,3995,4016,6.0,0.12076693227091634,2,0,0,201601095,201603522,0,485,3995,21,4016,6.0,2
201603532,1099,10,3,FRESNO,2016,2016-11-08,Parlier Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Pimentel,Trinidad,Food Pantry Manager,N,2,8,456,21,3995,4016,7.0,0.11354581673306773,2,0,0,201601095,201603523,0,456,3995,21,4016,7.0,2
201603533,1099,10,3,FRESNO,2016,2016-11-08,Parlier Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Maldonado,Rick,Incumbent,Y,1,8,429,21,3995,4016,8.0,0.10682270916334662,2,0,0,201601095,201603524,0,429,3995,21,4016,8.0,2
201603534,1100,10,3,FRESNO,2016,2016-11-08,Raisin City Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Schwabenland,Nancy,Office Manager,N,2,7,188,18,765,783,1.0,0.24010217113665389,1,0,0,201601096,201603525,0,188,765,18,783,1.0,1
201603535,1100,10,3,FRESNO,2016,2016-11-08,Raisin City Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Alvarado,Mario,Agriculture Foreman,N,2,7,115,18,765,783,2.0,0.14687100893997446,1,0,0,201601096,201603526,0,115,765,18,783,2.0,1
201603536,1100,10,3,FRESNO,2016,2016-11-08,Raisin City Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Ramirez,Laday,Homemaker,N,2,7,107,18,765,783,3.0,0.13665389527458494,1,0,0,201601096,201603527,0,107,765,18,783,3.0,1
201603537,1100,10,3,FRESNO,2016,2016-11-08,Raisin City Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Garcia,Federico,Business Owner,N,2,7,105,18,765,783,4.0,0.13409961685823754,2,0,0,201601096,201603528,0,105,765,18,783,4.0,2
201603538,1100,10,3,FRESNO,2016,2016-11-08,Raisin City Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Lopez,Sofia,Incumbent,Y,1,7,100,18,765,783,5.0,0.1277139208173691,2,0,0,201601096,201603529,0,100,765,18,783,5.0,2
201603539,1100,10,3,FRESNO,2016,2016-11-08,Raisin City Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Morfin,Rafael,Incumbent,Y,1,7,90,18,765,783,6.0,0.11494252873563218,2,0,0,201601096,201603530,0,90,765,18,783,6.0,2
201603540,1100,10,3,FRESNO,2016,2016-11-08,Raisin City Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Jurado,Ricardo,No Ballot Designation,N,2,7,60,18,765,783,7.0,0.07662835249042145,2,0,0,201601096,201603531,0,60,765,18,783,7.0,2
201603541,1101,10,3,FRESNO,2016,2016-11-08,Sanger Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,3,Full,1,Vang,G. Brandon,Educator/Parent/Farmer,N,2,2,1778,6,2481,2487,1.0,0.7149175713711299,1,0,0,201601097,201603532,0,1778,2481,6,2487,1.0,1
201603542,1101,10,3,FRESNO,2016,2016-11-08,Sanger Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,3,Full,1,Karle,James D.,Incumbent,Y,1,2,703,6,2481,2487,2.0,0.28266988339364696,2,0,0,201601097,201603533,0,703,2481,6,2487,2.0,2
201603543,1102,10,3,FRESNO,2016,2016-11-08,Sierra Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,4,Weldon,Bert R.,Rancher,N,2,8,3114,32,14995,15027,1.0,0.2072269914154522,1,0,0,201601098,201603534,0,3114,14995,32,15027,1.0,1
201603544,1102,10,3,FRESNO,2016,2016-11-08,Sierra Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,4,Eldridge,Ron,Fire Chief,N,2,8,2297,32,14995,15027,2.0,0.15285818859386438,1,0,0,201601098,201603535,0,2297,14995,32,15027,2.0,1
201603545,1102,10,3,FRESNO,2016,2016-11-08,Sierra Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,4,Schlaefer,Connie Kee,Retired Lieutenant Colonel,N,2,8,1962,32,14995,15027,3.0,0.130564983030545,1,0,0,201601098,201603536,0,1962,14995,32,15027,3.0,1
201603546,1102,10,3,FRESNO,2016,2016-11-08,Sierra Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,4,Falk,Chrissy,Incumbent,Y,1,8,1889,32,14995,15027,4.0,0.12570706062420975,1,0,0,201601098,201603537,0,1889,14995,32,15027,4.0,1
201603547,1102,10,3,FRESNO,2016,2016-11-08,Sierra Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,4,Schroer,Jason,Pharmacist,N,2,8,1783,32,14995,15027,5.0,0.11865309110268184,2,0,0,201601098,201603538,0,1783,14995,32,15027,5.0,2
201603548,1102,10,3,FRESNO,2016,2016-11-08,Sierra Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,4,Burke,Cortney Rose,Business Owner,N,2,8,1459,32,14995,15027,6.0,0.0970919012444267,2,0,0,201601098,201603539,0,1459,14995,32,15027,6.0,2
201603549,1102,10,3,FRESNO,2016,2016-11-08,Sierra Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,4,Rosenlund,Chris,Retired Law Enforcement,N,2,8,1455,32,14995,15027,7.0,0.09682571371531244,2,0,0,201601098,201603540,0,1455,14995,32,15027,7.0,2
201603550,1102,10,3,FRESNO,2016,2016-11-08,Sierra Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,4,Quintana,Carrie,Collection/Credit Specialist,N,2,8,1036,32,14995,15027,8.0,0.06894257004059359,2,0,0,201601098,201603541,0,1036,14995,32,15027,8.0,2
201603551,1103,10,3,FRESNO,2016,2016-11-08,State Center Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Payne,Eric,State Center CCD Governing Boardmember,Y,1,5,11078,145,41138,41283,1.0,0.26834290143642664,1,1,0,201601099,201603542,0,11078,41138,145,41283,1.0,1
201603552,1103,10,3,FRESNO,2016,2016-11-08,State Center Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Yang,Pao,Educator,N,2,5,10950,145,41138,41283,2.0,0.26524235157328685,2,1,0,201601099,201603543,0,10950,41138,145,41283,2.0,2
201603553,1103,10,3,FRESNO,2016,2016-11-08,State Center Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Nicholson,Cherella,Project Coordinator/Educator,N,2,5,7443,145,41138,41283,3.0,0.1802921299324177,2,0,0,201601099,201603544,0,7443,41138,145,41283,3.0,2
201603554,1103,10,3,FRESNO,2016,2016-11-08,State Center Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Miranda,Paullina,Businesswoman,N,2,5,6289,145,41138,41283,4.0,0.15233873507254803,2,0,0,201601099,201603545,0,6289,41138,145,41283,4.0,2
201603555,1103,10,3,FRESNO,2016,2016-11-08,State Center Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Amador,Catherine,Attorney,N,2,5,5378,145,41138,41283,5.0,0.1302715403434828,2,0,0,201601099,201603546,0,5378,41138,145,41283,5.0,2
201603556,1104,10,3,FRESNO,2016,2016-11-08,State Center Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,3,Full,1,Leal,John Z.,Incumbent,Y,1,2,20391,215,34223,34438,1.0,0.5921075556071781,1,0,0,201601100,201603547,1,20432,68546,215,68761,1.0,1
201603557,1104,10,3,FRESNO,2016,2016-11-08,State Center Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,3,Full,1,Miller,Ted,"Engineer, Pilot, Community Activist",N,2,2,13832,215,34223,34438,2.0,0.40164934084441606,2,0,0,201601100,201603548,1,13841,68546,215,68761,2.0,2
201603558,1105,10,3,FRESNO,2016,2016-11-08,State Center Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,6,Full,1,Ikeda,Deborah J.,Retired College President,N,2,3,28193,177,55600,55777,1.0,0.5054592394714668,1,0,0,201601101,201603549,0,28193,55600,177,55777,1.0,1
201603559,1105,10,3,FRESNO,2016,2016-11-08,State Center Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,6,Full,1,Patterson,"Patrick E. ""Pat""",Incumbent,Y,1,3,20492,177,55600,55777,2.0,0.3673915771733869,2,0,0,201601101,201603550,0,20492,55600,177,55777,2.0,2
201603560,1105,10,3,FRESNO,2016,2016-11-08,State Center Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,6,Full,1,Rowell,David L.,Attorney at Law,N,2,3,6915,177,55600,55777,3.0,0.12397583233232336,2,0,0,201601101,201603551,0,6915,55600,177,55777,3.0,2
201603561,1106,10,3,FRESNO,2016,2016-11-08,Washington Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,1,Full,1,Ruiz,Terry,Small Business Owner,N,2,3,246,4,647,651,1.0,0.3778801843317972,1,1,0,201601102,201603552,0,246,647,4,651,1.0,1
201603562,1106,10,3,FRESNO,2016,2016-11-08,Washington Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,1,Full,1,Curtis,"James ""Jim""",Incumbent,Y,1,3,208,4,647,651,2.0,0.3195084485407066,2,1,0,201601102,201603553,0,208,647,4,651,2.0,2
201603563,1106,10,3,FRESNO,2016,2016-11-08,Washington Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,1,Full,1,Messenlehner,Chris,Business Owner,N,2,3,193,4,647,651,3.0,0.2964669738863287,2,0,0,201601102,201603554,0,193,647,4,651,3.0,2
201603564,1107,10,3,FRESNO,2016,2016-11-08,Washington Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Campbell,Anna Mathedal,Registered Nurse/Parent,N,2,2,536,2,733,735,1.0,0.7292517006802721,1,0,0,201601103,201603555,0,536,733,2,735,1.0,1
201603565,1107,10,3,FRESNO,2016,2016-11-08,Washington Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Butterfield,Frank,Incumbent,Y,1,2,197,2,733,735,2.0,0.2680272108843537,2,0,0,201601103,201603556,0,197,733,2,735,2.0,2
201603566,1108,10,3,FRESNO,2016,2016-11-08,Washington Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,4,Full,1,Ruiz,Eddie,Farmer/Attorney,N,2,2,390,9,692,701,1.0,0.5563480741797432,1,0,0,201601104,201603557,0,390,692,9,701,1.0,1
201603567,1108,10,3,FRESNO,2016,2016-11-08,Washington Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,4,Full,1,Amaral,Neil,Incumbent,Y,1,2,302,9,692,701,2.0,0.43081312410841655,2,0,0,201601104,201603558,0,302,692,9,701,2.0,2
201603568,1109,10,3,FRESNO,2016,2016-11-08,West Park Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Randolph,Edward B.,Incumbent,Y,1,4,149,5,480,485,1.0,0.30721649484536084,1,0,0,201601105,201603559,0,149,480,5,485,1.0,1
201603569,1109,10,3,FRESNO,2016,2016-11-08,West Park Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Garcia,Aida,Incumbent,Y,1,4,118,5,480,485,2.0,0.24329896907216494,1,0,0,201601105,201603560,0,118,480,5,485,2.0,1
201603570,1109,10,3,FRESNO,2016,2016-11-08,West Park Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Galvan-Hopkins,Jessica,Parent/Coach/Coordinator,N,2,4,112,5,480,485,3.0,0.2309278350515464,2,0,0,201601105,201603561,0,112,480,5,485,3.0,2
201603571,1109,10,3,FRESNO,2016,2016-11-08,West Park Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Pineda-Capozzi,Gloria Hopie,Appointed Incumbent,Y,1,4,101,5,480,485,4.0,0.20824742268041238,2,0,0,201601105,201603562,0,101,480,5,485,4.0,2
201603572,1110,10,3,FRESNO,2016,2016-11-08,West Park Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Short,1,Duarte,Luciana,Nurse/Parent,N,2,2,168,3,321,324,1.0,0.5185185185185185,1,0,0,201601106,201603563,0,168,321,3,324,1.0,1
201603573,1110,10,3,FRESNO,2016,2016-11-08,West Park Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Short,1,Lopez,Richard,Coach,N,2,2,153,3,321,324,2.0,0.4722222222222222,2,0,0,201601106,201603564,0,153,321,3,324,2.0,2
201603574,1111,11,3,GLENN,2016,2016-11-08,Hamilton Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Boone,Rod T.,Teacher,N,2,5,518,0,1903,1903,1.0,0.2722017866526537,1,0,0,201601107,201603565,0,518,1903,0,1903,1.0,1
201603575,1111,11,3,GLENN,2016,2016-11-08,Hamilton Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Leal,Juan Gabriel,Incumbent,Y,1,5,468,0,1903,1903,2.0,0.24592748292170258,1,0,0,201601107,201603566,0,468,1903,0,1903,2.0,1
201603576,1111,11,3,GLENN,2016,2016-11-08,Hamilton Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Lower,Hubert Wendall,Incumbent,Y,1,5,419,0,1903,1903,3.0,0.22017866526537047,1,0,0,201601107,201603567,0,419,1903,0,1903,3.0,1
201603577,1111,11,3,GLENN,2016,2016-11-08,Hamilton Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Reyes,Genaro,Employment/Training Worker,N,2,5,278,0,1903,1903,4.0,0.14608512874408827,2,0,0,201601107,201603568,0,278,1903,0,1903,4.0,2
201603578,1111,11,3,GLENN,2016,2016-11-08,Hamilton Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Villar,Ray,General Manager,N,2,5,220,0,1903,1903,5.0,0.11560693641618497,2,0,0,201601107,201603569,0,220,1903,0,1903,5.0,2
201603579,1112,11,3,GLENN,2016,2016-11-08,Princeton Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Glassgow,Lance,Incumbent,Y,1,4,134,0,374,374,1.0,0.3582887700534759,1,0,0,201601045,201603358,1,232,1282,6,1288,1.0,1
201603580,1112,11,3,GLENN,2016,2016-11-08,Princeton Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Wills,Debbie,Business Owner,N,2,4,117,0,374,374,2.0,0.31283422459893045,1,0,0,201601045,201603359,1,206,1282,6,1288,2.0,1
201603581,1112,11,3,GLENN,2016,2016-11-08,Princeton Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Campbell,Cynthia Ann,Incumbent,Y,1,4,100,0,374,374,3.0,0.26737967914438504,2,0,0,201601045,201603360,1,161,1282,6,1288,3.0,2
201603582,1112,11,3,GLENN,2016,2016-11-08,Princeton Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Campos,Jesus V.,Consultant,N,2,4,23,0,374,374,4.0,0.06149732620320856,2,0,0,201601045,201603361,1,42,1282,6,1288,4.0,2
201603583,1113,13,3,IMPERIAL,2016,2016-11-08,Calexico Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Alvarado,"Enrique ""Kiki""",Parent/Veteran,N,2,10,3530,0,18876,18876,1.0,0.18700995973723247,1,0,0,201601108,201603570,0,3530,18876,0,18876,1.0,1
201603584,1113,13,3,IMPERIAL,2016,2016-11-08,Calexico Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Castillo,Michael E.,School Principal,N,2,10,2490,0,18876,18876,2.0,0.1319135410044501,1,0,0,201601108,201603571,0,2490,18876,0,18876,2.0,1
201603585,1113,13,3,IMPERIAL,2016,2016-11-08,Calexico Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Aguilar,Norma A.,Appointed Incumbent,Y,1,10,2405,0,18876,18876,3.0,0.12741046831955924,2,0,0,201601108,201603572,0,2405,18876,0,18876,3.0,2
201603586,1113,13,3,IMPERIAL,2016,2016-11-08,Calexico Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Espino,Orlando,Parent/Veteran,N,2,10,2265,0,18876,18876,4.0,0.11999364272091545,2,0,0,201601108,201603573,0,2265,18876,0,18876,4.0,2
201603587,1113,13,3,IMPERIAL,2016,2016-11-08,Calexico Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Cuevas,Vincent J.,Retired Teacher,N,2,10,2214,0,18876,18876,5.0,0.11729179910998093,2,0,0,201601108,201603574,0,2214,18876,0,18876,5.0,2
201603588,1113,13,3,IMPERIAL,2016,2016-11-08,Calexico Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Vizcarra,Ana Lila Corona,Caregiver/Mother,N,2,10,1702,0,18876,18876,6.0,0.09016740834922653,2,0,0,201601108,201603575,0,1702,18876,0,18876,6.0,2
201603589,1113,13,3,IMPERIAL,2016,2016-11-08,Calexico Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Castro,Ana,Parent/Customer Service,N,2,10,1509,0,18876,18876,7.0,0.07994278448823904,2,0,0,201601108,201603576,0,1509,18876,0,18876,7.0,2
201603590,1113,13,3,IMPERIAL,2016,2016-11-08,Calexico Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Urena,Raul,Laboratory Assistant/Parent,N,2,10,1177,0,18876,18876,8.0,0.06235431235431235,2,0,0,201601108,201603577,0,1177,18876,0,18876,8.0,2
201603591,1113,13,3,IMPERIAL,2016,2016-11-08,Calexico Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Yanez,Manuel S.,Businessman,N,2,10,965,0,18876,18876,9.0,0.05112311930493749,2,0,0,201601108,201603578,0,965,18876,0,18876,9.0,2
201603592,1113,13,3,IMPERIAL,2016,2016-11-08,Calexico Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Falcon,Michael,Transportation Bus Driver,N,2,10,619,0,18876,18876,10.0,0.03279296461114643,2,0,0,201601108,201603579,0,619,18876,0,18876,10.0,2
201603593,1114,13,3,IMPERIAL,2016,2016-11-08,Calexico Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Short,1,Calderon,Ciro C.,School Counselor,N,2,4,4427,0,11057,11057,1.0,0.4003798498688614,1,1,0,201601109,201603580,0,4427,11057,0,11057,1.0,1
201603594,1114,13,3,IMPERIAL,2016,2016-11-08,Calexico Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Short,1,Real,Priscilla,Appointed Incumbent,Y,1,4,4119,0,11057,11057,2.0,0.37252419281902865,2,1,0,201601109,201603581,0,4119,11057,0,11057,2.0,2
201603595,1114,13,3,IMPERIAL,2016,2016-11-08,Calexico Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Short,1,Ramirez,Antonio,Entrepreneur,N,2,4,1428,0,11057,11057,3.0,0.12914895541286064,2,0,0,201601109,201603582,0,1428,11057,0,11057,3.0,2
201603596,1114,13,3,IMPERIAL,2016,2016-11-08,Calexico Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Short,1,Valenzuela,Antonio T.,No Ballot Designation,N,2,4,1083,0,11057,11057,4.0,0.09794700189924935,2,0,0,201601109,201603583,0,1083,11057,0,11057,4.0,2
201603597,1115,13,3,IMPERIAL,2016,2016-11-08,Central Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Jimenez,"Jacubto Cruz ""Jay""",Incumbent,Y,1,4,8238,0,30822,30822,1.0,0.2672766205956784,1,0,0,201601110,201603584,0,8238,30822,0,30822,1.0,1
201603598,1115,13,3,IMPERIAL,2016,2016-11-08,Central Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Garcia-Ruiz,Diahna,Postmaster,N,2,4,8056,0,30822,30822,2.0,0.2613717474531179,1,0,0,201601110,201603585,0,8056,30822,0,30822,2.0,1
201603599,1115,13,3,IMPERIAL,2016,2016-11-08,Central Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Childers,Ryan D.,Incumbent,Y,1,4,7333,0,30822,30822,3.0,0.23791447667250665,1,0,0,201601110,201603586,0,7333,30822,0,30822,3.0,1
201603600,1115,13,3,IMPERIAL,2016,2016-11-08,Central Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Walker,Steven M.,Incumbent,Y,1,4,7195,0,30822,30822,4.0,0.23343715527869704,2,0,0,201601110,201603587,0,7195,30822,0,30822,4.0,2
