RecordID,RaceID,CO,JUR,CNTYNAME,YEAR,DATE,CSD,PLACE,OFFICE,RECODE_OFFICE,RECODE_OFFNAME,AREA,TERM,VOTE#,LAST,FIRST,BALDESIG,INCUMB,NUM_INC,CAND#,VOTES,WRITEIN,SUMVOTES,TOTVOTES,PERCENT,ELECTED,RVOTES,RUNOFF,CHECKRUNOFF,Multi_RaceID,Multi_CandID,Multi_CO,Indivtotal_votes,Multitotal_votes,Totalwritein_votes,Newtotvotes,Rindivto,Newelected
201203850,201201159,24,3,MERCED,2012,2012-11-06,0,Gustine Unified,School Board Member,3,School Board Member,3,Full,1,Cherry,William,Businessman,N,2,2,189,7.0,490,497.0,0.38028169014084506,2,2.0,0,0,201201148,201203825,0,189,490,7,497,2.0,2
201203852,201201161,24,3,MERCED,2012,2012-11-06,0,Merced Community College,School Board Member,3,School Board Member,3,Full,1,Camper,Scott,Commercial Insurance Agent,N,2,3,2712,75.0,8170,8245.0,0.32892662219526986,2,2.0,0,0,201201150,201203827,0,2712,8170,75,8245,2.0,2
201203853,201201161,24,3,MERCED,2012,2012-11-06,0,Merced Community College,School Board Member,3,School Board Member,3,Full,1,Eno,Gary M.,Mortgage Originator,N,2,3,1756,75.0,8170,8245.0,0.21297756215888416,2,3.0,0,0,201201150,201203828,0,1756,8170,75,8245,3.0,2
201203854,201201168,24,3,MERCED,2012,2012-11-06,0,Gustine Unified,School Board Member,3,School Board Member,4,Full,1,DiConza,Rocco,Retired Businessman,N,2,3,97,2.0,289,291.0,0.3333333333333333,2,1.5,0,0,201201156,201203829,0,97,289,2,291,1.5,2
201203856,201201168,24,3,MERCED,2012,2012-11-06,0,Gustine Unified,School Board Member,3,School Board Member,4,Full,1,Guimand,Richard,Recreation Program Specialist,N,2,3,95,2.0,289,291.0,0.32646048109965636,2,3.0,0,0,201201156,201203831,0,95,289,2,291,3.0,2
201203858,201201163,24,3,MERCED,2012,2012-11-06,0,Merced City Elementary,School Board Member,3,School Board Member,4,Full,1,Tripp,Bill,Paramedic,N,2,2,1071,19.0,4727,4746.0,0.22566371681415928,2,2.0,0,0,201201152,201203833,0,1071,4727,19,4746,2.0,2
201203860,201201165,24,3,MERCED,2012,2012-11-06,0,Merced Union High,School Board Member,3,School Board Member,5,Short,1,Kollmann,Kurt E.,Appointed Incumbent,N,2,2,1750,73.0,4703,4776.0,0.36641541038525965,2,2.0,0,0,201201154,201203835,0,1750,4703,73,4776,2.0,2
201203863,201201169,25,3,MODOC,2012,2012-11-06,0,Modoc Joint Unified,School Board Member,3,School Board Member,,Full,3,Mason,Don,Teacher,N,2,5,1604,47.0,6236,6283.0,0.16064096144216325,1,1.0,0,0,201201112,201203704,1,1614,9938,47,9985,1.0,1
201203867,201201170,25,3,MODOC,2012,2012-11-06,0,Tulelake Basin Joint Unified,School Board Member,3,School Board Member,,Full,3,Velador,Penny,Retired School Employee,N,2,6,169,2.0,912,914.0,0.058497750086535134,1,2.0,0,0,201201157,201203839,1,300,2887,2,2889,2.0,1
201203869,201201171,25,3,MODOC,2012,2012-11-06,0,Lassen Community College,School Board Member,3,School Board Member,3,Full,1,Parks,Buck,Rancher,N,2,2,227,2.0,320,322.0,0.012673068334077713,1,1.0,0,0,201201118,201203716,1,4691,17862,50,17912,1.0,1
201203870,201201172,25,3,MODOC,2012,2012-11-06,0,Shasta Community College,School Board Member,3,School Board Member,D,Full,1,Marcum,Daniel B.,Farm Advisor,N,2,3,28,0.0,54,54.0,0.5185185185185185,1,1.0,0,0,201201158,201203841,0,28,54,0,54,1.0,1
201203871,201201169,25,3,MODOC,2012,2012-11-06,0,Modoc Joint Unified,School Board Member,3,School Board Member,,Full,3,Fanning,Barry,Retired USAF/Teacher,N,2,5,1030,47.0,6236,6283.0,0.10315473209814723,2,4.0,0,0,201201112,201203842,1,1030,9938,47,9985,4.0,2
201203872,201201169,25,3,MODOC,2012,2012-11-06,0,Modoc Joint Unified,School Board Member,3,School Board Member,,Full,3,Ross,Jan,Retired Teacher,N,2,5,773,47.0,6236,6283.0,0.07741612418627943,2,5.0,0,0,201201112,201203706,1,784,9938,47,9985,5.0,2
201203873,201201170,25,3,MODOC,2012,2012-11-06,0,Tulelake Basin Joint Unified,School Board Member,3,School Board Member,,Full,3,Scanlan,Eric,Rancher,N,2,6,153,2.0,912,914.0,0.0529595015576324,2,4.0,0,0,201201157,201203843,1,274,2887,2,2889,4.0,2
201203874,201201170,25,3,MODOC,2012,2012-11-06,0,Tulelake Basin Joint Unified,School Board Member,3,School Board Member,,Full,3,Walker,Darcy J.,Homemaker,N,2,6,152,2.0,912,914.0,0.05261336102457598,2,5.0,0,0,201201157,201203844,1,152,2887,2,2889,5.0,2
201203875,201201170,25,3,MODOC,2012,2012-11-06,0,Tulelake Basin Joint Unified,School Board Member,3,School Board Member,,Full,3,Fensler,Gary,Deputy Agricultural Commissioner,N,2,6,87,2.0,912,914.0,0.030114226375908618,2,6.0,0,0,201201157,201203845,1,127,2887,2,2889,6.0,2
201203876,201201171,25,3,MODOC,2012,2012-11-06,0,Lassen Community College,School Board Member,3,School Board Member,3,Full,1,White,Dan,Retired,N,2,2,93,2.0,320,322.0,0.005192050022331398,2,2.0,0,0,201201118,201203732,1,4240,17862,50,17912,2.0,2
201203878,201201172,25,3,MODOC,2012,2012-11-06,0,Shasta Community College,School Board Member,3,School Board Member,D,Full,1,Brix,Randy,Retired Educator/Administrator,N,2,3,9,0.0,54,54.0,0.16666666666666666,2,3.0,0,0,201201158,201203847,0,9,54,0,54,3.0,2
201203879,201201173,26,3,MONO,2012,2012-11-06,0,Mammoth Unified,School Board Member,3,School Board Member,,Full,2,Stapp,Shana J.,Teacher,N,2,3,1721,0.0,4100,4100.0,0.4197560975609756,1,1.0,0,0,201201159,201203848,0,1721,4100,0,4100,1.0,1
201203880,201201173,26,3,MONO,2012,2012-11-06,0,Mammoth Unified,School Board Member,3,School Board Member,,Full,2,Stavlo,John,Appointed Incumbent,N,2,3,1470,0.0,4100,4100.0,0.35853658536585364,1,2.0,0,0,201201159,201203849,0,1470,4100,0,4100,2.0,1
201203881,201201174,26,3,MONO,2012,2012-11-06,0,Eastern Sierra Unified,School Board Member,3,School Board Member,2,Full,1,Peters,John,Local Business Operator,N,2,2,801,0.0,1593,1593.0,0.5028248587570622,1,1.0,0,0,201201160,201203850,0,801,1593,0,1593,1.0,1
201203882,201201175,26,3,MONO,2012,2012-11-06,0,Eastern Sierra Unified,School Board Member,3,School Board Member,3,Full,1,Little,James 'Jimmy',Parent/Business Owner,N,2,2,977,0.0,1607,1607.0,0.6079651524579963,1,1.0,0,0,201201161,201203851,0,977,1607,0,1607,1.0,1
201203883,201201173,26,3,MONO,2012,2012-11-06,0,Mammoth Unified,School Board Member,3,School Board Member,,Full,2,Villanueva,Luis,Local Business Man,N,2,3,909,0.0,4100,4100.0,0.22170731707317073,2,3.0,0,0,201201159,201203852,0,909,4100,0,4100,3.0,2
201203884,201201174,26,3,MONO,2012,2012-11-06,0,Eastern Sierra Unified,School Board Member,3,School Board Member,2,Full,1,Haas-Duhart,Pamela,Semi-Retired Teacher,N,2,2,792,0.0,1593,1593.0,0.4971751412429379,2,2.0,0,0,201201160,201203853,0,792,1593,0,1593,2.0,2
201203885,201201175,26,3,MONO,2012,2012-11-06,0,Eastern Sierra Unified,School Board Member,3,School Board Member,3,Full,1,Degenhardt,Arya,Nonprofit Professional/Volunteer,N,2,2,630,0.0,1607,1607.0,0.39203484754200374,2,2.0,0,0,201201161,201203854,0,630,1607,0,1607,2.0,2
201203886,201201176,27,3,MONTEREY,2012,2012-11-06,0,Aromas/San Juan Unified,School Board Member,3,School Board Member,,Full,3,Colby,Jennifer,Educator/Businesswoman,N,2,4,744,0.0,2292,2292.0,0.03769951862173803,1,1.0,0,0,201201162,201203855,1,2122,19722,13,19735,1.0,1
201203887,201201176,27,3,MONTEREY,2012,2012-11-06,0,Aromas/San Juan Unified,School Board Member,3,School Board Member,,Full,3,Flores,Jose L.,Probation Officer/Father,N,2,4,589,0.0,2292,2292.0,0.02984545224220927,1,2.0,0,0,201201162,201203856,1,1752,19722,13,19735,2.0,1
201203888,201201176,27,3,MONTEREY,2012,2012-11-06,0,Aromas/San Juan Unified,School Board Member,3,School Board Member,,Full,3,Martinez-Guaracha,Monica,Parent,N,2,4,447,0.0,2292,2292.0,0.022650114010640994,1,3.0,0,0,201201162,201203857,1,1408,19722,13,19735,3.0,1
201203889,201201177,27,3,MONTEREY,2012,2012-11-06,0,Paso Robles Joint Unified,School Board Member,3,School Board Member,,Full,4,Peterson,Joel,Parent/Communications Director,N,2,7,34,0.0,235,235.0,0.0003543475315525633,1,1.0,0,0,201201163,201203858,1,9216,95744,207,95951,1.0,1
201203890,201201177,27,3,MONTEREY,2012,2012-11-06,0,Paso Robles Joint Unified,School Board Member,3,School Board Member,,Full,4,Summers,Joan,Retired School Secretary,N,2,7,46,0.0,235,235.0,0.00047941136621817385,1,2.0,0,0,201201163,201203859,1,7465,95744,207,95951,2.0,1
201203891,201201177,27,3,MONTEREY,2012,2012-11-06,0,Paso Robles Joint Unified,School Board Member,3,School Board Member,,Full,4,Lambert,David S.,Parent,N,2,7,39,0.0,235,235.0,0.00040645746266323437,1,3.0,0,0,201201163,201203860,1,7126,95744,207,95951,3.0,1
201203892,201201177,27,3,MONTEREY,2012,2012-11-06,0,Paso Robles Joint Unified,School Board Member,3,School Board Member,,Full,4,Bausch,Chris,Parent/Businessman/Realtor,N,2,7,34,0.0,235,235.0,0.0003543475315525633,1,4.0,0,0,201201163,201203861,1,6866,95744,207,95951,4.0,1
201203893,201201178,27,3,MONTEREY,2012,2012-11-06,0,Pleasant Valley Joint Union Elementary,School Board Member,3,School Board Member,,Full,2,Winter,Shelli,Business Marketer/Strategist,N,2,3,42,0.0,95,95.0,0.0425531914893617,1,1.0,0,0,201201164,201203862,1,240,980,7,987,1.0,1
201203894,201201178,27,3,MONTEREY,2012,2012-11-06,0,Pleasant Valley Joint Union Elementary,School Board Member,3,School Board Member,,Full,2,Duke,Don,Computer Analyst,N,2,3,24,0.0,95,95.0,0.0243161094224924,1,2.0,0,0,201201164,201203863,1,153,980,7,987,2.0,1
201203895,201201179,27,3,MONTEREY,2012,2012-11-06,0,San Miguel Joint Union Elementary,School Board Member,3,School Board Member,,Full,2,Christian,Steve,Farmer,N,2,4,14,0.0,26,26.0,0.0030932390631904553,1,1.0,0,0,201201165,201203864,1,868,4520,6,4526,1.0,1
201203896,201201179,27,3,MONTEREY,2012,2012-11-06,0,San Miguel Joint Union Elementary,School Board Member,3,School Board Member,,Full,2,Smith,Bandy J.,Ranch Manager/Contractor,N,2,4,5,0.0,26,26.0,0.001104728236853734,1,2.0,0,0,201201165,201203865,1,749,4520,6,4526,2.0,1
201203897,201201180,27,3,MONTEREY,2012,2012-11-06,0,Coalinga/Huron Joint Unified,School Board Member,3,School Board Member,2,Full,2,Whitwill,Steve,Retired Teacher,N,2,4,6,0.0,13,13.0,0.0004491017964071856,1,1.0,0,0,201201039,201203453,1,1532,13338,22,13360,1.0,1
201203898,201201180,27,3,MONTEREY,2012,2012-11-06,0,Coalinga/Huron Joint Unified,School Board Member,3,School Board Member,2,Full,2,Crawford,Tom,Business Owner,N,2,4,4,0.0,13,13.0,0.0002994011976047904,1,2.0,0,0,201201039,201203454,1,1210,13338,22,13360,2.0,1
201203899,201201181,27,3,MONTEREY,2012,2012-11-06,0,San Luis Obispo Community College,School Board Member,3,School Board Member,2,Full,1,George,Barbara,Educator,N,2,2,137,0.0,234,234.0,0.5854700854700855,1,1.0,0,0,201201166,201203866,0,137,234,0,234,1.0,1
201203904,201201177,27,3,MONTEREY,2012,2012-11-06,0,Paso Robles Joint Unified,School Board Member,3,School Board Member,,Full,4,Harley,Nicolette,Mother/Realtor,N,2,7,33,0.0,235,235.0,0.00034392554533042906,2,7.0,0,0,201201163,201203871,1,4955,95744,207,95951,7.0,2
201203905,201201178,27,3,MONTEREY,2012,2012-11-06,0,Pleasant Valley Joint Union Elementary,School Board Member,3,School Board Member,,Full,2,Jaeger,Greg S.,Appointed Incumbent,N,2,3,29,0.0,95,95.0,0.029381965552178316,2,3.0,0,0,201201164,201203872,1,29,980,7,987,3.0,2
201203906,201201179,27,3,MONTEREY,2012,2012-11-06,0,San Miguel Joint Union Elementary,School Board Member,3,School Board Member,,Full,2,Baker,Berkeley J.,Businessman,N,2,4,4,0.0,26,26.0,0.0008837825894829872,2,3.0,0,0,201201165,201203873,1,341,4520,6,4526,3.0,2
201203907,201201179,27,3,MONTEREY,2012,2012-11-06,0,San Miguel Joint Union Elementary,School Board Member,3,School Board Member,,Full,2,Pessolano,Katie,No Ballot Designation,N,2,4,3,0.0,26,26.0,0.0006628369421122404,2,4.0,0,0,201201165,201203874,1,302,4520,6,4526,4.0,2
201203910,201201181,27,3,MONTEREY,2012,2012-11-06,0,San Luis Obispo Community College,School Board Member,3,School Board Member,2,Full,1,Baldwin,David M.,Business Representative,N,2,2,97,0.0,234,234.0,0.41452991452991456,2,2.0,0,0,201201166,201203875,0,97,234,0,234,2.0,2
201203911,201201182,27,3,MONTEREY,2012,2012-11-06,0,Pajaro Valley Joint Unified,School Board Member,3,School Board Member,3,Full,1,Nunez,Elsa,Business Owner,N,2,2,865,0.0,1989,1989.0,0.22926053538298435,2,2.0,0,0,201201167,201203876,1,865,3773,0,3773,2.0,2
201203913,201201183,28,3,NAPA,2012,2012-11-06,0,Pope Valley Union Elementary,School Board Member,3,School Board Member,,Full,3,Mosley,Joe,Mechanic,N,2,4,178,0.0,714,714.0,0.24929971988795518,1,2.0,0,0,201201168,201203878,0,178,714,0,714,2.0,1
201203915,201201184,28,3,NAPA,2012,2012-11-06,0,St. Helena Unified,School Board Member,3,School Board Member,,Short,1,Haug,Maria,Parent/Grapegrower,N,2,2,2185,0.0,3949,3949.0,0.5533046340845784,1,1.0,0,0,201201169,201203880,0,2185,3949,0,3949,1.0,1
201203919,201201184,28,3,NAPA,2012,2012-11-06,0,St. Helena Unified,School Board Member,3,School Board Member,,Short,1,Hurtado,Josefina,Administrative Assistant,N,2,2,1764,0.0,3949,3949.0,0.44669536591542164,2,2.0,0,0,201201169,201203884,0,1764,3949,0,3949,2.0,2
201203920,201201185,28,3,NAPA,2012,2012-11-06,0,Napa Valley Community College,School Board Member,3,School Board Member,6,Full,1,Segura,Rosaura,Vintner,N,2,2,3792,0.0,8083,8083.0,0.46913274774217495,2,2.0,0,0,201201170,201203885,0,3792,8083,0,8083,2.0,2
201203921,201201186,28,3,NAPA,2012,2012-11-06,0,Napa County Office of Education,School Board Member,3,School Board Member,7,Full,1,Herdell,Steve,Business Owner,N,2,2,3191,0.0,7274,7274.0,0.4386857299972505,2,2.0,0,0,201201171,201203886,0,3191,7274,0,7274,2.0,2
201203924,201201188,29,3,NEVADA,2012,2012-11-06,0,Pleasant Ridge Union Elementary,School Board Member,3,School Board Member,,Full,2,Newberry,Mary,Retired Teacher,N,2,3,5342,0.0,12390,12390.0,0.4311541565778854,1,1.0,0,0,201201173,201203889,0,5342,12390,0,12390,1.0,1
201203925,201201188,29,3,NEVADA,2012,2012-11-06,0,Pleasant Ridge Union Elementary,School Board Member,3,School Board Member,,Full,2,Hopper,Scott,Appointed Incumbent,N,2,3,4264,0.0,12390,12390.0,0.34414850686037124,1,2.0,0,0,201201173,201203890,0,4264,12390,0,12390,2.0,1
201203928,201201191,29,3,NEVADA,2012,2012-11-06,0,Nevada Joint Union High,School Board Member,3,School Board Member,4,Full,1,Adams,Jim,Regional Vice President,N,2,3,2804,0.0,6737,6737.0,0.4162089951016773,1,1.0,0,0,201201175,201203892,0,2804,6737,0,6737,1.0,1
201203930,201201192,29,3,NEVADA,2012,2012-11-06,0,Placer County Office of Education,School Board Member,3,School Board Member,4,Full,2,Hart,Pam R.,Business Analyst,N,2,3,1689,0.0,4613,4613.0,0.3661391719054845,1,2.0,0,0,201201176,201203894,0,1689,4613,0,4613,2.0,1
201203931,201201187,29,3,NEVADA,2012,2012-11-06,0,Nevada City Elementary,School Board Member,3,School Board Member,,Full,2,Minett,Erin R.,Community Volunteer,N,2,4,2919,0.0,11244,11244.0,0.25960512273212377,2,3.0,0,0,201201172,201203895,0,2919,11244,0,11244,3.0,2
201203932,201201187,29,3,NEVADA,2012,2012-11-06,0,Nevada City Elementary,School Board Member,3,School Board Member,,Full,2,Del Valle,Augustine A.,Power Plant Operator,N,2,4,1341,0.0,11244,11244.0,0.11926360725720384,2,4.0,0,0,201201172,201203896,0,1341,11244,0,11244,4.0,2
201203933,201201188,29,3,NEVADA,2012,2012-11-06,0,Pleasant Ridge Union Elementary,School Board Member,3,School Board Member,,Full,2,Tice-Raskin,S. Robert,Appointed Incumbent,N,2,3,2784,0.0,12390,12390.0,0.22469733656174334,2,3.0,0,0,201201173,201203897,0,2784,12390,0,12390,3.0,2
201203934,201201189,29,3,NEVADA,2012,2012-11-06,0,Sierra Joint Community College,School Board Member,3,School Board Member,3,Full,1,Z'Berg,John E.,Retired Peace Officer,N,2,2,11585,0.0,36659,36659.0,0.01622160518979348,2,2.0,0,0,201201024,201203419,1,58590,713684,487,714171,2.0,2
201203935,201201190,29,3,NEVADA,2012,2012-11-06,0,Nevada Joint Union High,School Board Member,3,School Board Member,3,Full,1,Drew,James E. 'Jim',Retired Teacher,N,2,2,3455,0.0,7374,7374.0,0.46853810686194736,2,2.0,0,0,201201174,201203898,0,3455,7374,0,7374,2.0,2
201203936,201201191,29,3,NEVADA,2012,2012-11-06,0,Nevada Joint Union High,School Board Member,3,School Board Member,4,Full,1,Latimer,Cindy,Mother/Child Advocate,N,2,3,2081,0.0,6737,6737.0,0.3088911978625501,2,2.0,0,0,201201175,201203899,0,2081,6737,0,6737,2.0,2
201203937,201201191,29,3,NEVADA,2012,2012-11-06,0,Nevada Joint Union High,School Board Member,3,School Board Member,4,Full,1,Aguilar,Paul J.,Businessman/Teen Parent,N,2,3,1852,0.0,6737,6737.0,0.2748998070357726,2,3.0,0,0,201201175,201203900,0,1852,6737,0,6737,3.0,2
201203938,201201192,29,3,NEVADA,2012,2012-11-06,0,Placer County Office of Education,School Board Member,3,School Board Member,4,Full,2,Palmer,Anthony W.,Doctoral Education Student,N,2,3,903,0.0,4613,4613.0,0.19575113808801214,2,3.0,0,0,201201176,201203901,0,903,4613,0,4613,3.0,2
201203939,201201193,30,3,ORANGE,2012,2012-06-05,0,Orange County Office of Education,School Board Member,3,School Board Member,1,Full,1,Hammond,Robert M.,Teacher/Orange County Businessowner,N,2,4,15089,0.0,42791,42791.0,0.35262087822205607,1,1.0,0,0,201201177,201203902,0,15089,42791,0,42791,1.0,1
201203941,201201193,30,3,ORANGE,2012,2012-06-05,0,Orange County Office of Education,School Board Member,3,School Board Member,1,Full,1,Nguyen,Ken K.,Parks/Recreation Commissioner,N,2,4,13539,0.0,42791,42791.0,0.31639830805543223,2,2.0,0,0,201201177,201203904,0,13539,42791,0,42791,2.0,2
201203942,201201193,30,3,ORANGE,2012,2012-06-05,0,Orange County Office of Education,School Board Member,3,School Board Member,1,Full,1,Pedroza,Arturo 'Art',Community College Teacher,N,2,4,11126,0.0,42791,42791.0,0.26000794559603657,2,3.0,0,0,201201177,201203905,0,11126,42791,0,42791,3.0,2
201203943,201201193,30,3,ORANGE,2012,2012-06-05,0,Orange County Office of Education,School Board Member,3,School Board Member,1,Full,1,Elizondo,Eleazar G.,Public Affairs Consultant,N,2,4,3037,0.0,42791,42791.0,0.0709728681264752,2,4.0,0,0,201201177,201203906,0,3037,42791,0,42791,4.0,2
201203944,201201194,30,3,ORANGE,2012,2012-06-05,0,Orange County Office of Education,School Board Member,3,School Board Member,3,Full,1,Galuska,Mary,Community Volunteer,N,2,2,23527,0.0,76100,76100.0,0.30915900131406043,2,2.0,0,0,201201178,201203907,0,23527,76100,0,76100,2.0,2
201203947,201201196,30,3,ORANGE,2012,2012-11-06,0,Anaheim Elementary,School Board Member,3,School Board Member,,Full,2,Gardner,Bob,Retired School Principal,N,2,5,18638,0.0,59678,59678.0,0.31230939374643923,1,1.0,0,0,201201180,201203910,0,18638,59678,0,59678,1.0,1
201203949,201201197,30,3,ORANGE,2012,2012-11-06,0,Fullerton Joint Union High,School Board Member,3,School Board Member,,Full,2,Montoya,Andy,Public School Teacher,N,2,4,34822,0.0,104503,104503.0,0.15172588080485913,1,1.0,0,0,201201123,201203741,1,37682,229506,0,229506,1.0,1
201203951,201201198,30,3,ORANGE,2012,2012-11-06,0,Lowell Joint Elementary,School Board Member,3,School Board Member,,Full,2,Jones,Brandon R.,Instructor/College Professor,N,2,3,2805,0.0,6652,6652.0,0.08407769318386188,1,1.0,0,0,201201124,201203743,1,6751,33362,0,33362,1.0,1
201203953,201201199,30,3,ORANGE,2012,2012-11-06,0,Centralia Elementary,School Board Member,3,School Board Member,,Full,2,Harris,Steve,Retired Teacher,N,2,4,7341,0.0,23109,23109.0,0.3176684408671946,1,1.0,0,0,201201181,201203912,0,7341,23109,0,23109,1.0,1
201203955,201201200,30,3,ORANGE,2012,2012-11-06,0,Cypress Elementary,School Board Member,3,School Board Member,,Full,2,Kern,Candi,Appointed Incumbent,N,2,4,6839,0.0,24744,24744.0,0.2763902360168122,1,1.0,0,0,201201182,201203914,0,6839,24744,0,24744,1.0,1
201203956,201201200,30,3,ORANGE,2012,2012-11-06,0,Cypress Elementary,School Board Member,3,School Board Member,,Full,2,Nakamura,Brian,Appointed Incumbent,N,2,4,6833,0.0,24744,24744.0,0.276147752990624,1,2.0,0,0,201201182,201203915,0,6833,24744,0,24744,2.0,1
201203957,201201201,30,3,ORANGE,2012,2012-11-06,0,Fountain Valley Elementary,School Board Member,3,School Board Member,,Full,2,Galindo,Jeanne,Retired Marketing Manager,N,2,4,10183,0.0,33082,33082.0,0.3078108941418294,1,1.0,0,0,201201183,201203916,0,10183,33082,0,33082,1.0,1
201203961,201201202,30,3,ORANGE,2012,2012-11-06,0,Garden Grove Unified,School Board Member,3,School Board Member,,Full,3,Nguyen,Bao Q.,"Governing Board Member, Garden Grove School District",N,2,4,37934,0.0,141579,141579.0,0.26793521638096046,1,3.0,0,0,201201184,201203920,0,37934,141579,0,141579,3.0,1
201203963,201201203,30,3,ORANGE,2012,2012-11-06,0,Huntington Beach City Elementary,School Board Member,3,School Board Member,,Full,2,Kaub,Bridget,"Appointed Governing Board Member, Huntington Beach City School District",N,2,3,17834,0.0,47135,47135.0,0.37836002970192,1,2.0,0,0,201201185,201203922,0,17834,47135,0,47135,2.0,1
201203967,201201205,30,3,ORANGE,2012,2012-11-06,0,Irvine Unified,School Board Member,3,School Board Member,,Full,3,Brooks,Lauren,Irvine Educator/Businesswoman,N,2,9,20813,0.0,139403,139403.0,0.14930094761231824,1,2.0,0,0,201201187,201203926,0,20813,139403,0,139403,2.0,1
201203968,201201205,30,3,ORANGE,2012,2012-11-06,0,Irvine Unified,School Board Member,3,School Board Member,,Full,3,Bokota,Paul,Irvine Businessman/Parent,N,2,9,18823,0.0,139403,139403.0,0.13502578854113614,1,3.0,0,0,201201187,201203927,0,18823,139403,0,139403,3.0,1
